Date,County,Value,LastReportedDate,
2018-04-16,Rutherford,161.0000,2019-01-15
2018-04-16,Scott,16.0000,2019-01-15
2018-04-16,Sequatchie,7.0000,2019-01-15
2018-04-16,Sevier,52.0000,2019-01-15
2018-04-16,Shelby,768.0000,2019-01-15
2018-04-16,Smith,10.0000,2019-01-15
2018-04-16,Stewart,7.0000,2019-01-15
2018-04-16,Sullivan,93.0000,2019-01-15
2018-04-16,Sumner,96.0000,2019-01-15
2018-04-16,Tipton,30.0000,2019-01-15
2018-04-16,Trousdale,8.0000,2019-01-15
2018-04-16,Unicoi,9.0000,2019-01-15
2018-04-16,Union,11.0000,2019-01-15
2018-04-16,VanBuren,4.0000,2019-01-15
2018-04-16,Warren,37.0000,2019-01-15
2018-04-16,Washington,64.0000,2019-01-15
2018-04-16,Wayne,12.0000,2019-01-15
2018-04-16,Weakley,30.0000,2019-01-15
2018-04-16,White,15.0000,2019-01-15
2018-04-16,Williamson,138.0000,2019-01-15
2018-04-16,Wilson,93.0000,2019-01-15
2018-05-15,Anderson,53.0000,2019-01-15
2018-05-15,Bedford,41.0000,2019-01-15
2018-05-15,Benton,11.0000,2019-01-15
2018-05-15,Bledsoe,11.0000,2019-01-15
2018-05-15,Blount,73.0000,2019-01-15
2018-05-15,Bradley,60.0000,2019-01-15
2018-05-15,Campbell,21.0000,2019-01-15
2018-05-15,Cannon,8.0000,2019-01-15
2018-05-15,Carroll,20.0000,2019-01-15
2018-05-15,Carter,29.0000,2019-01-15
2018-05-15,Cheatham,31.0000,2019-01-15
2018-05-15,Chester,5.0000,2019-01-15
2018-05-15,Claiborne,27.0000,2019-01-15
2018-05-15,Clay,4.0000,2019-01-15
2018-05-15,Cocke,26.0000,2019-01-15
2018-05-15,Coffee,46.0000,2019-01-15
2018-05-15,Crockett,13.0000,2019-01-15
2018-05-15,Cumberland,27.0000,2019-01-15
2018-05-15,Davidson,434.0000,2019-01-15
2018-05-15,Decatur,10.0000,2019-01-15
2018-05-15,DeKalb,11.0000,2019-01-15
2018-05-15,Dickson,30.0000,2019-01-15
2018-05-15,Dyer,30.0000,2019-01-15
2018-05-15,Fayette,15.0000,2019-01-15
2018-05-15,Fentress,11.0000,2019-01-15
2018-05-15,Franklin,29.0000,2019-01-15
2018-05-15,Gibson,36.0000,2019-01-15
2018-05-15,Giles,23.0000,2019-01-15
2018-05-15,Grainger,12.0000,2019-01-15
2018-05-15,Greene,44.0000,2019-01-15
2018-05-15,Grundy,15.0000,2019-01-15
2018-05-15,Hamblen,42.0000,2019-01-15
2018-05-15,Hamilton,263.0000,2019-01-15
2018-05-15,Hancock,4.0000,2019-01-15
2018-05-15,Hardeman,18.0000,2019-01-15
2018-05-15,Hardin,14.0000,2019-01-15
2018-05-15,Hawkins,18.0000,2019-01-15
2018-05-15,Haywood,7.0000,2019-01-15
2018-05-15,Henderson,18.0000,2019-01-15
2018-05-15,Henry,29.0000,2019-01-15
2018-05-15,Hickman,10.0000,2019-01-15
2018-05-15,Houston,8.0000,2019-01-15
2018-05-15,Humphreys,11.0000,2019-01-15
2018-05-15,Jackson,6.0000,2019-01-15
2018-05-15,Jefferson,26.0000,2019-01-15
2018-05-15,Johnson,14.0000,2019-01-15
2018-05-15,Knox,263.0000,2019-01-15
2018-05-15,Lake,4.0000,2019-01-15
2018-05-15,Lauderdale,13.0000,2019-01-15
2018-05-15,Lawrence,33.0000,2019-01-15
2018-05-15,Lewis,5.0000,2019-01-15
2018-05-15,Lincoln,27.0000,2019-01-15
2018-05-15,Loudon,27.0000,2019-01-15
2018-05-15,Macon,15.0000,2019-01-15
2018-05-15,Madison,56.0000,2019-01-15
2018-05-15,Marion,23.0000,2019-01-15
2018-05-15,Marshall,14.0000,2019-01-15
2018-05-15,Maury,50.0000,2019-01-15
2018-05-15,McMinn,30.0000,2019-01-15
2018-05-15,McNairy,12.0000,2019-01-15
2018-05-15,Meigs,5.0000,2019-01-15
2018-05-15,Monroe,21.0000,2019-01-15
2018-05-15,Montgomery,131.0000,2019-01-15
2018-05-15,Moore,4.0000,2019-01-15
2018-05-15,Morgan,10.0000,2019-01-15
2018-05-15,Obion,23.0000,2019-01-15
2018-05-15,Overton,21.0000,2019-01-15
2018-05-15,Perry,4.0000,2019-01-15
2018-05-15,Pickett,2.0000,2019-01-15
