count,VACC_DATE,DOSE_COUNT,zip
4,03/22/2021,2,37228
92,03/23/2021,1,
42,03/23/2021,2,
396,03/23/2021,1,37013
198,03/23/2021,2,37013
18,03/23/2021,1,37027
6,03/23/2021,2,37027
168,03/23/2021,1,37072
135,03/23/2021,2,37072
236,03/23/2021,1,37076
128,03/23/2021,2,37076
43,03/23/2021,1,37080
28,03/23/2021,2,37080
206,03/23/2021,1,37115
90,03/23/2021,2,37115
134,03/23/2021,1,37138
83,03/23/2021,2,37138
34,03/23/2021,1,37189
19,03/23/2021,2,37189
11,03/23/2021,1,37201
2,03/23/2021,2,37201
225,03/23/2021,1,37203
47,03/23/2021,2,37203
124,03/23/2021,1,37204
54,03/23/2021,2,37204
156,03/23/2021,1,37205
153,03/23/2021,2,37205
270,03/23/2021,1,37206
110,03/23/2021,2,37206
200,03/23/2021,1,37207
120,03/23/2021,2,37207
135,03/23/2021,1,37208
55,03/23/2021,2,37208
294,03/23/2021,1,37209
88,03/23/2021,2,37209
77,03/23/2021,1,37210
27,03/23/2021,2,37210
347,03/23/2021,1,37211
197,03/23/2021,2,37211
156,03/23/2021,1,37212
69,03/23/2021,2,37212
3,03/23/2021,1,37213
1,03/23/2021,2,37213
202,03/23/2021,1,37214
92,03/23/2021,2,37214
172,03/23/2021,1,37215
152,03/23/2021,2,37215
174,03/23/2021,1,37216
86,03/23/2021,2,37216
130,03/23/2021,1,37217
69,03/23/2021,2,37217
69,03/23/2021,1,37218
71,03/23/2021,2,37218
9,03/23/2021,1,37219
7,03/23/2021,2,37219
48,03/23/2021,1,37220
43,03/23/2021,2,37220
254,03/23/2021,1,37221
182,03/23/2021,2,37221
8,03/23/2021,1,37228
2,03/23/2021,2,37228
102,03/24/2021,1,
39,03/24/2021,2,
455,03/24/2021,1,37013
176,03/24/2021,2,37013
20,03/24/2021,1,37027
2,03/24/2021,2,37027
1,03/24/2021,1,37069
143,03/24/2021,1,37072
105,03/24/2021,2,37072
260,03/24/2021,1,37076
137,03/24/2021,2,37076
23,03/24/2021,1,37080
33,03/24/2021,2,37080
154,03/24/2021,1,37115
81,03/24/2021,2,37115
136,03/24/2021,1,37138
86,03/24/2021,2,37138
15,03/24/2021,1,37189
15,03/24/2021,2,37189
10,03/24/2021,1,37201
1,03/24/2021,2,37201
194,03/24/2021,1,37203
36,03/24/2021,2,37203
125,03/24/2021,1,37204
68,03/24/2021,2,37204
192,03/24/2021,1,37205
165,03/24/2021,2,37205
252,03/24/2021,1,37206
92,03/24/2021,2,37206
154,03/24/2021,1,37207
117,03/24/2021,2,37207
95,03/24/2021,1,37208
48,03/24/2021,2,37208
294,03/24/2021,1,37209
107,03/24/2021,2,37209
125,03/24/2021,1,37210
28,03/24/2021,2,37210
494,03/24/2021,1,37211
177,03/24/2021,2,37211
138,03/24/2021,1,37212
53,03/24/2021,2,37212
5,03/24/2021,1,37213
206,03/24/2021,1,37214
103,03/24/2021,2,37214
170,03/24/2021,1,37215
133,03/24/2021,2,37215
188,03/24/2021,1,37216
67,03/24/2021,2,37216
190,03/24/2021,1,37217
80,03/24/2021,2,37217
65,03/24/2021,1,37218
75,03/24/2021,2,37218
13,03/24/2021,1,37219
7,03/24/2021,2,37219
52,03/24/2021,1,37220
43,03/24/2021,2,37220
275,03/24/2021,1,37221
217,03/24/2021,2,37221
15,03/24/2021,1,37228
2,03/24/2021,2,37228
83,03/25/2021,1,
31,03/25/2021,2,
394,03/25/2021,1,37013
154,03/25/2021,2,37013
9,03/25/2021,1,37027
1,03/25/2021,2,37027
2,03/25/2021,2,37069
134,03/25/2021,1,37072
73,03/25/2021,2,37072
158,03/25/2021,1,37076
116,03/25/2021,2,37076
34,03/25/2021,1,37080
23,03/25/2021,2,37080
181,03/25/2021,1,37115
64,03/25/2021,2,37115
130,03/25/2021,1,37138
126,03/25/2021,2,37138
24,03/25/2021,1,37189
5,03/25/2021,2,37189
13,03/25/2021,1,37201
2,03/25/2021,2,37201
170,03/25/2021,1,37203
79,03/25/2021,2,37203
136,03/25/2021,1,37204
54,03/25/2021,2,37204
151,03/25/2021,1,37205
131,03/25/2021,2,37205
228,03/25/2021,1,37206
71,03/25/2021,2,37206
184,03/25/2021,1,37207
100,03/25/2021,2,37207
99,03/25/2021,1,37208
46,03/25/2021,2,37208
297,03/25/2021,1,37209
114,03/25/2021,2,37209
91,03/25/2021,1,37210
21,03/25/2021,2,37210
431,03/25/2021,1,37211
161,03/25/2021,2,37211
170,03/25/2021,1,37212
63,03/25/2021,2,37212
2,03/25/2021,1,37213
176,03/25/2021,1,37214
91,03/25/2021,2,37214
163,03/25/2021,1,37215
124,03/25/2021,2,37215
140,03/25/2021,1,37216
57,03/25/2021,2,37216
127,03/25/2021,1,37217
63,03/25/2021,2,37217
69,03/25/2021,1,37218
61,03/25/2021,2,37218
14,03/25/2021,1,37219
5,03/25/2021,2,37219
46,03/25/2021,1,37220
48,03/25/2021,2,37220
225,03/25/2021,1,37221
184,03/25/2021,2,37221
13,03/25/2021,1,37228
8,03/25/2021,2,37228
102,03/26/2021,1,
110,03/26/2021,2,
492,03/26/2021,1,37013
264,03/26/2021,2,37013
8,03/26/2021,1,37027
7,03/26/2021,2,37027
2,03/26/2021,2,37069
161,03/26/2021,1,37072
116,03/26/2021,2,37072
237,03/26/2021,1,37076
179,03/26/2021,2,37076
33,03/26/2021,1,37080
38,03/26/2021,2,37080
199,03/26/2021,1,37115
232,03/26/2021,2,37115
137,03/26/2021,1,37138
125,03/26/2021,2,37138
25,03/26/2021,1,37189
21,03/26/2021,2,37189
18,03/26/2021,1,37201
7,03/26/2021,2,37201
198,03/26/2021,1,37203
68,03/26/2021,2,37203
137,03/26/2021,1,37204
85,03/26/2021,2,37204
206,03/26/2021,1,37205
192,03/26/2021,2,37205
224,03/26/2021,1,37206
132,03/26/2021,2,37206
190,03/26/2021,1,37207
135,03/26/2021,2,37207
131,03/26/2021,1,37208
91,03/26/2021,2,37208
306,03/26/2021,1,37209
169,03/26/2021,2,37209
92,03/26/2021,1,37210
54,03/26/2021,2,37210
471,03/26/2021,1,37211
338,03/26/2021,2,37211
188,03/26/2021,1,37212
77,03/26/2021,2,37212
1,03/26/2021,2,37213
240,03/26/2021,1,37214
126,03/26/2021,2,37214
192,03/26/2021,1,37215
198,03/26/2021,2,37215
150,03/26/2021,1,37216
97,03/26/2021,2,37216
153,03/26/2021,1,37217
101,03/26/2021,2,37217
84,03/26/2021,1,37218
85,03/26/2021,2,37218
14,03/26/2021,1,37219
13,03/26/2021,2,37219
42,03/26/2021,1,37220
51,03/26/2021,2,37220
294,03/26/2021,1,37221
260,03/26/2021,2,37221
8,03/26/2021,1,37228
3,03/26/2021,2,37228
62,03/27/2021,1,
23,03/27/2021,2,
281,03/27/2021,1,37013
228,03/27/2021,2,37013
4,03/27/2021,1,37027
2,03/27/2021,2,37027
2,03/27/2021,2,37069
70,03/27/2021,1,37072
60,03/27/2021,2,37072
148,03/27/2021,1,37076
117,03/27/2021,2,37076
11,03/27/2021,1,37080
6,03/27/2021,2,37080
91,03/27/2021,1,37115
97,03/27/2021,2,37115
74,03/27/2021,1,37138
44,03/27/2021,2,37138
7,03/27/2021,1,37189
8,03/27/2021,2,37189
13,03/27/2021,1,37201
3,03/27/2021,2,37201
104,03/27/2021,1,37203
53,03/27/2021,2,37203
89,03/27/2021,1,37204
66,03/27/2021,2,37204
112,03/27/2021,1,37205
141,03/27/2021,2,37205
130,03/27/2021,1,37206
99,03/27/2021,2,37206
151,03/27/2021,1,37207
144,03/27/2021,2,37207
60,03/27/2021,1,37208
59,03/27/2021,2,37208
161,03/27/2021,1,37209
129,03/27/2021,2,37209
63,03/27/2021,1,37210
27,03/27/2021,2,37210
269,03/27/2021,1,37211
231,03/27/2021,2,37211
69,03/27/2021,1,37212
65,03/27/2021,2,37212
1,03/27/2021,1,37213
123,03/27/2021,1,37214
99,03/27/2021,2,37214
85,03/27/2021,1,37215
116,03/27/2021,2,37215
93,03/27/2021,1,37216
63,03/27/2021,2,37216
78,03/27/2021,1,37217
89,03/27/2021,2,37217
77,03/27/2021,1,37218
51,03/27/2021,2,37218
7,03/27/2021,1,37219
2,03/27/2021,2,37219
38,03/27/2021,1,37220
25,03/27/2021,2,37220
159,03/27/2021,1,37221
151,03/27/2021,2,37221
5,03/27/2021,1,37228
7,03/27/2021,2,37228
29,03/28/2021,1,
16,03/28/2021,2,
180,03/28/2021,1,37013
128,03/28/2021,2,37013
5,03/28/2021,1,37027
41,03/28/2021,1,37072
48,03/28/2021,2,37072
99,03/28/2021,1,37076
40,03/28/2021,2,37076
16,03/28/2021,1,37080
12,03/28/2021,2,37080
77,03/28/2021,1,37115
69,03/28/2021,2,37115
50,03/28/2021,1,37138
31,03/28/2021,2,37138
5,03/28/2021,1,37189
3,03/28/2021,2,37189
9,03/28/2021,1,37201
1,03/28/2021,2,37201
68,03/28/2021,1,37203
42,03/28/2021,2,37203
52,03/28/2021,1,37204
45,03/28/2021,2,37204
70,03/28/2021,1,37205
120,03/28/2021,2,37205
94,03/28/2021,1,37206
51,03/28/2021,2,37206
88,03/28/2021,1,37207
78,03/28/2021,2,37207
48,03/28/2021,1,37208
29,03/28/2021,2,37208
97,03/28/2021,1,37209
109,03/28/2021,2,37209
36,03/28/2021,1,37210
10,03/28/2021,2,37210
148,03/28/2021,1,37211
136,03/28/2021,2,37211
50,03/28/2021,1,37212
54,03/28/2021,2,37212
91,03/28/2021,1,37214
73,03/28/2021,2,37214
70,03/28/2021,1,37215
108,03/28/2021,2,37215
102,03/28/2021,1,37216
37,03/28/2021,2,37216
46,03/28/2021,1,37217
34,03/28/2021,2,37217
21,03/28/2021,1,37218
43,03/28/2021,2,37218
13,03/28/2021,1,37219
4,03/28/2021,2,37219
27,03/28/2021,1,37220
29,03/28/2021,2,37220
107,03/28/2021,1,37221
162,03/28/2021,2,37221
7,03/28/2021,1,37228
2,03/28/2021,2,37228
72,03/29/2021,1,
44,03/29/2021,2,
307,03/29/2021,1,37013
109,03/29/2021,2,37013
5,03/29/2021,1,37027
5,03/29/2021,2,37027
1,03/29/2021,1,37069
144,03/29/2021,1,37072
73,03/29/2021,2,37072
170,03/29/2021,1,37076
86,03/29/2021,2,37076
36,03/29/2021,1,37080
20,03/29/2021,2,37080
115,03/29/2021,1,37115
53,03/29/2021,2,37115
115,03/29/2021,1,37138
63,03/29/2021,2,37138
8,03/29/2021,1,37189
11,03/29/2021,2,37189
14,03/29/2021,1,37201
6,03/29/2021,2,37201
146,03/29/2021,1,37203
35,03/29/2021,2,37203
125,03/29/2021,1,37204
62,03/29/2021,2,37204
174,03/29/2021,1,37205
170,03/29/2021,2,37205
232,03/29/2021,1,37206
74,03/29/2021,2,37206
107,03/29/2021,1,37207
47,03/29/2021,2,37207
94,03/29/2021,1,37208
28,03/29/2021,2,37208
256,03/29/2021,1,37209
136,03/29/2021,2,37209
71,03/29/2021,1,37210
18,03/29/2021,2,37210
372,03/29/2021,1,37211
100,03/29/2021,2,37211
130,03/29/2021,1,37212
43,03/29/2021,2,37212
1,03/29/2021,1,37213
155,03/29/2021,1,37214
60,03/29/2021,2,37214
179,03/29/2021,1,37215
133,03/29/2021,2,37215
135,03/29/2021,1,37216
63,03/29/2021,2,37216
86,03/29/2021,1,37217
29,03/29/2021,2,37217
49,03/29/2021,1,37218
21,03/29/2021,2,37218
15,03/29/2021,1,37219
1,03/29/2021,2,37219
50,03/29/2021,1,37220
32,03/29/2021,2,37220
224,03/29/2021,1,37221
165,03/29/2021,2,37221
16,03/29/2021,1,37228
3,03/29/2021,2,37228
59,03/30/2021,1,
60,03/30/2021,2,
313,03/30/2021,1,37013
267,03/30/2021,2,37013
9,03/30/2021,1,37027
5,03/30/2021,2,37027
1,03/30/2021,2,37069
158,03/30/2021,1,37072
101,03/30/2021,2,37072
171,03/30/2021,1,37076
80,03/30/2021,2,37076
35,03/30/2021,1,37080
33,03/30/2021,2,37080
131,03/30/2021,1,37115
96,03/30/2021,2,37115
100,03/30/2021,1,37138
78,03/30/2021,2,37138
9,03/30/2021,1,37189
9,03/30/2021,2,37189
8,03/30/2021,1,37201
3,03/30/2021,2,37201
177,03/30/2021,1,37203
57,03/30/2021,2,37203
128,03/30/2021,1,37204
69,03/30/2021,2,37204
159,03/30/2021,1,37205
168,03/30/2021,2,37205
224,03/30/2021,1,37206
117,03/30/2021,2,37206
164,03/30/2021,1,37207
106,03/30/2021,2,37207
107,03/30/2021,1,37208
42,03/30/2021,2,37208
226,03/30/2021,1,37209
84,03/30/2021,2,37209
64,03/30/2021,1,37210
39,03/30/2021,2,37210
383,03/30/2021,1,37211
187,03/30/2021,2,37211
142,03/30/2021,1,37212
71,03/30/2021,2,37212
3,03/30/2021,1,37213
1,03/30/2021,2,37213
154,03/30/2021,1,37214
76,03/30/2021,2,37214
182,03/30/2021,1,37215
137,03/30/2021,2,37215
132,03/30/2021,1,37216
91,03/30/2021,2,37216
109,03/30/2021,1,37217
66,03/30/2021,2,37217
50,03/30/2021,1,37218
47,03/30/2021,2,37218
15,03/30/2021,1,37219
3,03/30/2021,2,37219
48,03/30/2021,1,37220
47,03/30/2021,2,37220
246,03/30/2021,1,37221
177,03/30/2021,2,37221
9,03/30/2021,1,37228
1,03/30/2021,2,37228
62,03/31/2021,1,
43,03/31/2021,2,
435,03/31/2021,1,37013
160,03/31/2021,2,37013
7,03/31/2021,1,37027
7,03/31/2021,2,37027
1,03/31/2021,1,37069
2,03/31/2021,2,37069
145,03/31/2021,1,37072
105,03/31/2021,2,37072
202,03/31/2021,1,37076
136,03/31/2021,2,37076
41,03/31/2021,1,37080
28,03/31/2021,2,37080
179,03/31/2021,1,37115
85,03/31/2021,2,37115
125,03/31/2021,1,37138
80,03/31/2021,2,37138
11,03/31/2021,1,37189
8,03/31/2021,2,37189
16,03/31/2021,1,37201
4,03/31/2021,2,37201
153,03/31/2021,1,37203
47,03/31/2021,2,37203
141,03/31/2021,1,37204
68,03/31/2021,2,37204
191,03/31/2021,1,37205
115,03/31/2021,2,37205
223,03/31/2021,1,37206
120,03/31/2021,2,37206
174,03/31/2021,1,37207
78,03/31/2021,2,37207
105,03/31/2021,1,37208
44,03/31/2021,2,37208
249,03/31/2021,1,37209
119,03/31/2021,2,37209
78,03/31/2021,1,37210
30,03/31/2021,2,37210
458,03/31/2021,1,37211
183,03/31/2021,2,37211
144,03/31/2021,1,37212
81,03/31/2021,2,37212
1,03/31/2021,1,37213
192,03/31/2021,1,37214
83,03/31/2021,2,37214
142,03/31/2021,1,37215
123,03/31/2021,2,37215
148,03/31/2021,1,37216
60,03/31/2021,2,37216
121,03/31/2021,1,37217
65,03/31/2021,2,37217
56,03/31/2021,1,37218
31,03/31/2021,2,37218
14,03/31/2021,1,37219
1,03/31/2021,2,37219
56,03/31/2021,1,37220
28,03/31/2021,2,37220
251,03/31/2021,1,37221
143,03/31/2021,2,37221
9,03/31/2021,1,37228
10,03/31/2021,2,37228
68,04/01/2021,1,
101,04/01/2021,2,
410,04/01/2021,1,37013
277,04/01/2021,2,37013
4,04/01/2021,1,37027
8,04/01/2021,2,37027
147,04/01/2021,1,37072
123,04/01/2021,2,37072
153,04/01/2021,1,37076
86,04/01/2021,2,37076
42,04/01/2021,1,37080
24,04/01/2021,2,37080
126,04/01/2021,1,37115
79,04/01/2021,2,37115
107,04/01/2021,1,37138
47,04/01/2021,2,37138
11,04/01/2021,1,37189
14,04/01/2021,2,37189
10,04/01/2021,1,37201
6,04/01/2021,2,37201
158,04/01/2021,1,37203
70,04/01/2021,2,37203
116,04/01/2021,1,37204
66,04/01/2021,2,37204
159,04/01/2021,1,37205
127,04/01/2021,2,37205
170,04/01/2021,1,37206
132,04/01/2021,2,37206
141,04/01/2021,1,37207
108,04/01/2021,2,37207
105,04/01/2021,1,37208
75,04/01/2021,2,37208
205,04/01/2021,1,37209
164,04/01/2021,2,37209
73,04/01/2021,1,37210
47,04/01/2021,2,37210
403,04/01/2021,1,37211
265,04/01/2021,2,37211
120,04/01/2021,1,37212
75,04/01/2021,2,37212
2,04/01/2021,1,37213
174,04/01/2021,1,37214
72,04/01/2021,2,37214
141,04/01/2021,1,37215
145,04/01/2021,2,37215
149,04/01/2021,1,37216
85,04/01/2021,2,37216
144,04/01/2021,1,37217
62,04/01/2021,2,37217
40,04/01/2021,1,37218
68,04/01/2021,2,37218
7,04/01/2021,1,37219
7,04/01/2021,2,37219
54,04/01/2021,1,37220
52,04/01/2021,2,37220
229,04/01/2021,1,37221
164,04/01/2021,2,37221
7,04/01/2021,1,37228
6,04/01/2021,2,37228
39,04/02/2021,1,
18,04/02/2021,2,
280,04/02/2021,1,37013
111,04/02/2021,2,37013
6,04/02/2021,1,37027
3,04/02/2021,2,37027
54,04/02/2021,1,37072
95,04/02/2021,2,37072
158,04/02/2021,1,37076
85,04/02/2021,2,37076
21,04/02/2021,1,37080
19,04/02/2021,2,37080
112,04/02/2021,1,37115
130,04/02/2021,2,37115
103,04/02/2021,1,37138
56,04/02/2021,2,37138
8,04/02/2021,1,37189
6,04/02/2021,2,37189
4,04/02/2021,1,37201
2,04/02/2021,2,37201
152,04/02/2021,1,37203
56,04/02/2021,2,37203
99,04/02/2021,1,37204
53,04/02/2021,2,37204
121,04/02/2021,1,37205
97,04/02/2021,2,37205
130,04/02/2021,1,37206
90,04/02/2021,2,37206
115,04/02/2021,1,37207
68,04/02/2021,2,37207
80,04/02/2021,1,37208
49,04/02/2021,2,37208
170,04/02/2021,1,37209
114,04/02/2021,2,37209
48,04/02/2021,1,37210
33,04/02/2021,2,37210
321,04/02/2021,1,37211
142,04/02/2021,2,37211
105,04/02/2021,1,37212
73,04/02/2021,2,37212
2,04/02/2021,1,37213
1,04/02/2021,2,37213
124,04/02/2021,1,37214
70,04/02/2021,2,37214
140,04/02/2021,1,37215
105,04/02/2021,2,37215
108,04/02/2021,1,37216
68,04/02/2021,2,37216
88,04/02/2021,1,37217
43,04/02/2021,2,37217
30,04/02/2021,1,37218
47,04/02/2021,2,37218
8,04/02/2021,1,37219
3,04/02/2021,2,37219
44,04/02/2021,1,37220
27,04/02/2021,2,37220
211,04/02/2021,1,37221
126,04/02/2021,2,37221
4,04/02/2021,1,37228
34,04/03/2021,1,
21,04/03/2021,2,
286,04/03/2021,1,37013
110,04/03/2021,2,37013
7,04/03/2021,1,37027
1,04/03/2021,2,37027
50,04/03/2021,1,37072
17,04/03/2021,2,37072
99,04/03/2021,1,37076
53,04/03/2021,2,37076
4,04/03/2021,1,37080
6,04/03/2021,2,37080
93,04/03/2021,1,37115
34,04/03/2021,2,37115
47,04/03/2021,1,37138
36,04/03/2021,2,37138
15,04/03/2021,1,37189
1,04/03/2021,2,37189
5,04/03/2021,1,37201
4,04/03/2021,2,37201
122,04/03/2021,1,37203
17,04/03/2021,2,37203
70,04/03/2021,1,37204
13,04/03/2021,2,37204
78,04/03/2021,1,37205
30,04/03/2021,2,37205
92,04/03/2021,1,37206
31,04/03/2021,2,37206
79,04/03/2021,1,37207
32,04/03/2021,2,37207
77,04/03/2021,1,37208
19,04/03/2021,2,37208
137,04/03/2021,1,37209
63,04/03/2021,2,37209
48,04/03/2021,1,37210
22,04/03/2021,2,37210
280,04/03/2021,1,37211
105,04/03/2021,2,37211
90,04/03/2021,1,37212
9,04/03/2021,2,37212
92,04/03/2021,1,37214
35,04/03/2021,2,37214
82,04/03/2021,1,37215
30,04/03/2021,2,37215
59,04/03/2021,1,37216
32,04/03/2021,2,37216
92,04/03/2021,1,37217
22,04/03/2021,2,37217
29,04/03/2021,1,37218
10,04/03/2021,2,37218
11,04/03/2021,1,37219
3,04/03/2021,2,37219
23,04/03/2021,1,37220
8,04/03/2021,2,37220
138,04/03/2021,1,37221
57,04/03/2021,2,37221
4,04/03/2021,1,37228
2,04/03/2021,2,37228
4,04/04/2021,1,
3,04/04/2021,2,
83,04/04/2021,1,37013
50,04/04/2021,2,37013
3,04/04/2021,1,37027
27,04/04/2021,1,37072
8,04/04/2021,2,37072
34,04/04/2021,1,37076
15,04/04/2021,2,37076
5,04/04/2021,1,37080
8,04/04/2021,2,37080
26,04/04/2021,1,37115
17,04/04/2021,2,37115
15,04/04/2021,1,37138
9,04/04/2021,2,37138
4,04/04/2021,1,37189
1,04/04/2021,2,37189
17,04/04/2021,1,37203
4,04/04/2021,2,37203
14,04/04/2021,1,37204
7,04/04/2021,2,37204
22,04/04/2021,1,37205
14,04/04/2021,2,37205
36,04/04/2021,1,37206
12,04/04/2021,2,37206
24,04/04/2021,1,37207
12,04/04/2021,2,37207
14,04/04/2021,1,37208
4,04/04/2021,2,37208
34,04/04/2021,1,37209
12,04/04/2021,2,37209
8,04/04/2021,1,37210
6,04/04/2021,2,37210
84,04/04/2021,1,37211
49,04/04/2021,2,37211
8,04/04/2021,1,37212
8,04/04/2021,2,37212
38,04/04/2021,1,37214
15,04/04/2021,2,37214
28,04/04/2021,1,37215
8,04/04/2021,2,37215
15,04/04/2021,1,37216
9,04/04/2021,2,37216
22,04/04/2021,1,37217
11,04/04/2021,2,37217
4,04/04/2021,1,37218
6,04/04/2021,2,37218
5,04/04/2021,1,37219
1,04/04/2021,1,37220
4,04/04/2021,2,37220
58,04/04/2021,1,37221
28,04/04/2021,2,37221
2,04/04/2021,1,37228
1,04/04/2021,2,37228
33,04/05/2021,1,
48,04/05/2021,2,
221,04/05/2021,1,37013
149,04/05/2021,2,37013
2,04/05/2021,1,37027
9,04/05/2021,2,37027
2,04/05/2021,2,37069
107,04/05/2021,1,37072
85,04/05/2021,2,37072
121,04/05/2021,1,37076
71,04/05/2021,2,37076
18,04/05/2021,1,37080
14,04/05/2021,2,37080
119,04/05/2021,1,37115
80,04/05/2021,2,37115
99,04/05/2021,1,37138
50,04/05/2021,2,37138
10,04/05/2021,1,37189
12,04/05/2021,2,37189
10,04/05/2021,1,37201
5,04/05/2021,2,37201
132,04/05/2021,1,37203
53,04/05/2021,2,37203
97,04/05/2021,1,37204
58,04/05/2021,2,37204
89,04/05/2021,1,37205
133,04/05/2021,2,37205
106,04/05/2021,1,37206
108,04/05/2021,2,37206
111,04/05/2021,1,37207
94,04/05/2021,2,37207
65,04/05/2021,1,37208
63,04/05/2021,2,37208
180,04/05/2021,1,37209
124,04/05/2021,2,37209
45,04/05/2021,1,37210
15,04/05/2021,2,37210
217,04/05/2021,1,37211
137,04/05/2021,2,37211
86,04/05/2021,1,37212
45,04/05/2021,2,37212
2,04/05/2021,1,37213
2,04/05/2021,2,37213
106,04/05/2021,1,37214
55,04/05/2021,2,37214
77,04/05/2021,1,37215
123,04/05/2021,2,37215
119,04/05/2021,1,37216
72,04/05/2021,2,37216
75,04/05/2021,1,37217
42,04/05/2021,2,37217
24,04/05/2021,1,37218
50,04/05/2021,2,37218
11,04/05/2021,1,37219
5,04/05/2021,2,37219
28,04/05/2021,1,37220
33,04/05/2021,2,37220
160,04/05/2021,1,37221
149,04/05/2021,2,37221
13,04/05/2021,1,37228
1,04/05/2021,2,37228
35,04/06/2021,1,
34,04/06/2021,2,
244,04/06/2021,1,37013
210,04/06/2021,2,37013
2,04/06/2021,1,37027
101,04/06/2021,1,37072
90,04/06/2021,2,37072
119,04/06/2021,1,37076
92,04/06/2021,2,37076
22,04/06/2021,1,37080
25,04/06/2021,2,37080
127,04/06/2021,1,37115
76,04/06/2021,2,37115
83,04/06/2021,1,37138
41,04/06/2021,2,37138
12,04/06/2021,1,37189
24,04/06/2021,2,37189
9,04/06/2021,1,37201
9,04/06/2021,2,37201
107,04/06/2021,1,37203
62,04/06/2021,2,37203
67,04/06/2021,1,37204
58,04/06/2021,2,37204
85,04/06/2021,1,37205
78,04/06/2021,2,37205
116,04/06/2021,1,37206
124,04/06/2021,2,37206
117,04/06/2021,1,37207
150,04/06/2021,2,37207
64,04/06/2021,1,37208
64,04/06/2021,2,37208
163,04/06/2021,1,37209
144,04/06/2021,2,37209
53,04/06/2021,1,37210
37,04/06/2021,2,37210
236,04/06/2021,1,37211
169,04/06/2021,2,37211
86,04/06/2021,1,37212
70,04/06/2021,2,37212
2,04/06/2021,2,37213
108,04/06/2021,1,37214
69,04/06/2021,2,37214
91,04/06/2021,1,37215
83,04/06/2021,2,37215
89,04/06/2021,1,37216
89,04/06/2021,2,37216
67,04/06/2021,1,37217
74,04/06/2021,2,37217
37,04/06/2021,1,37218
84,04/06/2021,2,37218
13,04/06/2021,1,37219
5,04/06/2021,2,37219
22,04/06/2021,1,37220
34,04/06/2021,2,37220
164,04/06/2021,1,37221
150,04/06/2021,2,37221
12,04/06/2021,1,37228
8,04/06/2021,2,37228
8,04/07/2021,1,
7,04/07/2021,2,
151,04/07/2021,1,37013
83,04/07/2021,2,37013
1,04/07/2021,1,37027
17,04/07/2021,1,37072
27,04/07/2021,2,37072
51,04/07/2021,1,37076
49,04/07/2021,2,37076
13,04/07/2021,1,37080
8,04/07/2021,2,37080
54,04/07/2021,1,37115
32,04/07/2021,2,37115
32,04/07/2021,1,37138
30,04/07/2021,2,37138
1,04/07/2021,1,37189
5,04/07/2021,2,37189
2,04/07/2021,1,37201
54,04/07/2021,1,37203
26,04/07/2021,2,37203
30,04/07/2021,1,37204
21,04/07/2021,2,37204
45,04/07/2021,1,37205
29,04/07/2021,2,37205
42,04/07/2021,1,37206
44,04/07/2021,2,37206
41,04/07/2021,1,37207
38,04/07/2021,2,37207
29,04/07/2021,1,37208
16,04/07/2021,2,37208
98,04/07/2021,1,37209
44,04/07/2021,2,37209
29,04/07/2021,1,37210
20,04/07/2021,2,37210
164,04/07/2021,1,37211
74,04/07/2021,2,37211
34,04/07/2021,1,37212
18,04/07/2021,2,37212
1,04/07/2021,1,37213
47,04/07/2021,1,37214
48,04/07/2021,2,37214
37,04/07/2021,1,37215
24,04/07/2021,2,37215
33,04/07/2021,1,37216
39,04/07/2021,2,37216
46,04/07/2021,1,37217
34,04/07/2021,2,37217
22,04/07/2021,1,37218
12,04/07/2021,2,37218
3,04/07/2021,1,37219
1,04/07/2021,2,37219
19,04/07/2021,1,37220
11,04/07/2021,2,37220
81,04/07/2021,1,37221
48,04/07/2021,2,37221
9,04/07/2021,1,37228
2,04/07/2021,2,37228
