Specimen Collection Date,Zip,Cases
12/3/2020,37138,9
12/3/2020,37189,3
12/3/2020,37201,2
12/3/2020,37203,22
12/3/2020,37204,14
12/3/2020,37205,24
12/3/2020,37206,13
12/3/2020,37207,31
12/3/2020,37208,17
12/3/2020,37209,29
12/3/2020,37210,5
12/3/2020,37211,68
12/3/2020,37212,9
12/3/2020,37214,33
12/3/2020,37215,12
12/3/2020,37216,26
12/3/2020,37217,24
12/3/2020,37218,16
12/3/2020,37220,4
12/3/2020,37221,24
12/3/2020,37228,2
12/4/2020,,40
12/4/2020,37013,67
12/4/2020,37027,1
12/4/2020,37072,21
12/4/2020,37076,31
12/4/2020,37080,5
12/4/2020,37115,19
12/4/2020,37138,24
12/4/2020,37189,6
12/4/2020,37203,17
12/4/2020,37204,13
12/4/2020,37205,13
12/4/2020,37206,29
12/4/2020,37207,26
12/4/2020,37208,18
12/4/2020,37209,33
12/4/2020,37210,9
12/4/2020,37211,62
12/4/2020,37212,9
12/4/2020,37214,38
12/4/2020,37215,14
12/4/2020,37216,7
12/4/2020,37217,24
12/4/2020,37218,14
12/4/2020,37220,3
12/4/2020,37221,39
12/4/2020,37228,1
12/5/2020,,18
12/5/2020,37013,38
12/5/2020,37072,18
12/5/2020,37076,29
12/5/2020,37080,3
12/5/2020,37115,17
12/5/2020,37138,15
12/5/2020,37189,2
12/5/2020,37203,4
12/5/2020,37204,6
12/5/2020,37205,16
12/5/2020,37206,15
12/5/2020,37207,17
12/5/2020,37208,9
12/5/2020,37209,12
12/5/2020,37210,4
12/5/2020,37211,38
12/5/2020,37212,3
12/5/2020,37214,13
12/5/2020,37215,10
12/5/2020,37216,6
12/5/2020,37217,8
12/5/2020,37218,2
12/5/2020,37220,4
12/5/2020,37221,21
12/5/2020,37228,2
12/6/2020,,68
12/6/2020,37013,34
12/6/2020,37027,1
12/6/2020,37072,12
12/6/2020,37076,17
12/6/2020,37080,2
12/6/2020,37115,9
12/6/2020,37138,9
12/6/2020,37189,1
12/6/2020,37203,6
12/6/2020,37204,4
12/6/2020,37205,7
12/6/2020,37206,9
12/6/2020,37207,15
12/6/2020,37208,6
12/6/2020,37209,22
12/6/2020,37210,1
12/6/2020,37211,29
12/6/2020,37212,3
12/6/2020,37214,14
12/6/2020,37215,6
12/6/2020,37216,4
12/6/2020,37217,6
12/6/2020,37218,2
12/6/2020,37219,1
12/6/2020,37220,3
12/6/2020,37221,17
12/6/2020,37228,1
12/7/2020,,171
12/7/2020,37013,140
12/7/2020,37027,2
12/7/2020,37069,3
12/7/2020,37072,31
12/7/2020,37076,51
12/7/2020,37080,8
12/7/2020,37115,49
12/7/2020,37138,36
12/7/2020,37189,6
12/7/2020,37201,1
12/7/2020,37203,46
12/7/2020,37204,12
12/7/2020,37205,23
12/7/2020,37206,41
12/7/2020,37207,49
12/7/2020,37208,15
12/7/2020,37209,39
12/7/2020,37210,33
12/7/2020,37211,115
12/7/2020,37212,11
12/7/2020,37214,38
12/7/2020,37215,23
12/7/2020,37216,19
12/7/2020,37217,44
12/7/2020,37218,16
12/7/2020,37219,2
12/7/2020,37220,4
12/7/2020,37221,49
12/7/2020,37228,2
12/7/2020,37238,1
12/8/2020,,107
12/8/2020,37013,60
12/8/2020,37027,1
12/8/2020,37069,1
12/8/2020,37072,37
12/8/2020,37076,42
12/8/2020,37080,6
12/8/2020,37115,29
12/8/2020,37138,22
12/8/2020,37189,3
12/8/2020,37201,2
12/8/2020,37203,24
12/8/2020,37204,12
12/8/2020,37205,24
12/8/2020,37206,24
12/8/2020,37207,35
12/8/2020,37208,13
12/8/2020,37209,45
12/8/2020,37210,8
12/8/2020,37211,96
12/8/2020,37212,9
12/8/2020,37214,31
12/8/2020,37215,18
12/8/2020,37216,17
12/8/2020,37217,33
12/8/2020,37218,19
12/8/2020,37219,1
12/8/2020,37220,6
12/8/2020,37221,46
12/9/2020,,132
12/9/2020,37013,89
12/9/2020,37027,2
12/9/2020,37072,28
12/9/2020,37076,29
12/9/2020,37080,11
12/9/2020,37115,38
12/9/2020,37138,42
12/9/2020,37189,1
12/9/2020,37201,1
12/9/2020,37203,20
12/9/2020,37204,12
12/9/2020,37205,18
12/9/2020,37206,25
12/9/2020,37207,40
12/9/2020,37208,15
12/9/2020,37209,36
12/9/2020,37210,14
12/9/2020,37211,78
12/9/2020,37212,12
12/9/2020,37213,3
12/9/2020,37214,30
12/9/2020,37215,15
12/9/2020,37216,10
12/9/2020,37217,23
12/9/2020,37218,8
12/9/2020,37219,1
12/9/2020,37220,3
12/9/2020,37221,34
12/9/2020,37228,5
12/10/2020,,129
12/10/2020,37013,97
12/10/2020,37072,19
12/10/2020,37076,42
12/10/2020,37080,8
12/10/2020,37115,27
12/10/2020,37138,20
12/10/2020,37189,4
12/10/2020,37201,5
12/10/2020,37203,23
12/10/2020,37204,6
12/10/2020,37205,10
12/10/2020,37206,24
12/10/2020,37207,25
12/10/2020,37208,18
12/10/2020,37209,45
12/10/2020,37210,12
12/10/2020,37211,80
12/10/2020,37212,11
12/10/2020,37214,32
12/10/2020,37215,15
12/10/2020,37216,10
12/10/2020,37217,25
12/10/2020,37218,10
12/10/2020,37219,1
12/10/2020,37220,4
12/10/2020,37221,22
12/10/2020,37228,1
12/11/2020,,45
12/11/2020,37013,97
12/11/2020,37072,27
12/11/2020,37076,49
12/11/2020,37080,9
12/11/2020,37115,40
12/11/2020,37138,25
12/11/2020,37201,2
12/11/2020,37203,30
12/11/2020,37204,10
12/11/2020,37205,20
12/11/2020,37206,25
12/11/2020,37207,32
12/11/2020,37208,11
12/11/2020,37209,30
12/11/2020,37210,28
12/11/2020,37211,87
12/11/2020,37212,12
12/11/2020,37214,30
12/11/2020,37215,15
12/11/2020,37216,16
12/11/2020,37217,30
12/11/2020,37218,4
12/11/2020,37219,3
12/11/2020,37220,2
12/11/2020,37221,52
12/11/2020,37228,4
12/12/2020,,19
12/12/2020,37013,33
12/12/2020,37069,1
12/12/2020,37072,12
12/12/2020,37076,17
12/12/2020,37080,1
12/12/2020,37115,16
12/12/2020,37138,11
12/12/2020,37189,1
12/12/2020,37201,1
12/12/2020,37203,10
12/12/2020,37204,8
12/12/2020,37205,17
12/12/2020,37206,13
12/12/2020,37207,9
12/12/2020,37208,11
12/12/2020,37209,23
12/12/2020,37210,5
12/12/2020,37211,36
12/12/2020,37212,5
12/12/2020,37213,1
12/12/2020,37214,13
12/12/2020,37215,11
12/12/2020,37216,6
12/12/2020,37217,17
12/12/2020,37218,8
12/12/2020,37220,5
12/12/2020,37221,15
12/12/2020,37228,2
12/13/2020,,35
12/13/2020,37013,35
12/13/2020,37027,2
12/13/2020,37069,1
12/13/2020,37072,9
12/13/2020,37076,22
12/13/2020,37080,7
12/13/2020,37115,11
12/13/2020,37138,9
12/13/2020,37201,1
12/13/2020,37203,9
12/13/2020,37204,6
12/13/2020,37205,10
12/13/2020,37206,8
12/13/2020,37207,7
12/13/2020,37208,7
12/13/2020,37209,20
12/13/2020,37210,1
12/13/2020,37211,20
12/13/2020,37212,4
12/13/2020,37214,14
12/13/2020,37215,14
12/13/2020,37216,9
12/13/2020,37217,10
12/13/2020,37218,6
12/13/2020,37219,1
12/13/2020,37220,3
12/13/2020,37221,12
12/13/2020,37228,6
12/14/2020,,87
12/14/2020,37013,146
12/14/2020,37027,3
12/14/2020,37072,48
12/14/2020,37076,45
12/14/2020,37080,10
12/14/2020,37115,36
12/14/2020,37138,33
12/14/2020,37189,3
12/14/2020,37201,6
12/14/2020,37203,25
12/14/2020,37204,14
12/14/2020,37205,30
12/14/2020,37206,30
12/14/2020,37207,46
12/14/2020,37208,33
12/14/2020,37209,59
12/14/2020,37210,18
12/14/2020,37211,107
12/14/2020,37212,16
12/14/2020,37213,2
12/14/2020,37214,41
12/14/2020,37215,25
12/14/2020,37216,13
12/14/2020,37217,59
12/14/2020,37218,17
12/14/2020,37219,6
12/14/2020,37220,4
12/14/2020,37221,41
12/14/2020,37228,1
12/15/2020,,87
12/15/2020,37013,105
12/15/2020,37072,28
12/15/2020,37076,44
12/15/2020,37080,4
12/15/2020,37115,42
12/15/2020,37138,20
12/15/2020,37189,2
12/15/2020,37201,5
12/15/2020,37203,26
12/15/2020,37204,9
12/15/2020,37205,20
12/15/2020,37206,36
12/15/2020,37207,47
12/15/2020,37208,22
12/15/2020,37209,44
12/15/2020,37210,24
12/15/2020,37211,85
12/15/2020,37212,12
12/15/2020,37213,1
12/15/2020,37214,36
12/15/2020,37215,12
12/15/2020,37216,13
12/15/2020,37217,29
12/15/2020,37218,11
12/15/2020,37219,5
12/15/2020,37220,10
12/15/2020,37221,33
12/15/2020,37228,3
12/16/2020,,77
12/16/2020,37013,85
12/16/2020,37027,1
12/16/2020,37072,24
12/16/2020,37076,46
12/16/2020,37080,4
12/16/2020,37115,35
12/16/2020,37138,19
12/16/2020,37189,5
12/16/2020,37201,2
12/16/2020,37203,25
12/16/2020,37204,13
12/16/2020,37205,20
12/16/2020,37206,29
12/16/2020,37207,38
12/16/2020,37208,15
12/16/2020,37209,38
12/16/2020,37210,19
12/16/2020,37211,86
12/16/2020,37212,15
12/16/2020,37214,31
12/16/2020,37215,20
12/16/2020,37216,17
12/16/2020,37217,30
12/16/2020,37218,22
12/16/2020,37219,1
12/16/2020,37220,6
12/16/2020,37221,34
12/16/2020,37228,1
12/17/2020,,62
12/17/2020,37013,85
12/17/2020,37027,1
12/17/2020,37072,23
12/17/2020,37076,26
12/17/2020,37080,2
12/17/2020,37115,39
12/17/2020,37138,18
12/17/2020,37189,6
12/17/2020,37201,2
12/17/2020,37203,69
12/17/2020,37204,16
12/17/2020,37205,17
12/17/2020,37206,21
12/17/2020,37207,46
12/17/2020,37208,19
12/17/2020,37209,37
12/17/2020,37210,38
12/17/2020,37211,74
12/17/2020,37212,9
12/17/2020,37214,29
12/17/2020,37215,31
12/17/2020,37216,14
12/17/2020,37217,20
12/17/2020,37218,17
12/17/2020,37219,1
12/17/2020,37220,9
12/17/2020,37221,47
12/17/2020,37228,1
12/18/2020,,39
12/18/2020,37013,99
12/18/2020,37072,19
12/18/2020,37076,36
12/18/2020,37080,2
12/18/2020,37115,32
12/18/2020,37138,14
12/18/2020,37189,5
12/18/2020,37201,4
12/18/2020,37203,32
12/18/2020,37204,16
12/18/2020,37205,34
12/18/2020,37206,28
12/18/2020,37207,39
12/18/2020,37208,8
12/18/2020,37209,45
12/18/2020,37210,20
12/18/2020,37211,71
12/18/2020,37212,11
12/18/2020,37214,25
12/18/2020,37215,27
12/18/2020,37216,26
12/18/2020,37217,29
12/18/2020,37218,12
12/18/2020,37219,1
12/18/2020,37220,5
12/18/2020,37221,33
12/18/2020,37228,1
12/19/2020,,13
12/19/2020,37013,45
12/19/2020,37072,13
12/19/2020,37076,24
12/19/2020,37080,3
12/19/2020,37115,17
12/19/2020,37138,6
12/19/2020,37189,3
12/19/2020,37201,1
12/19/2020,37203,7
12/19/2020,37204,18
12/19/2020,37205,7
12/19/2020,37206,17
12/19/2020,37207,10
12/19/2020,37208,9
12/19/2020,37209,16
12/19/2020,37210,5
12/19/2020,37211,42
12/19/2020,37212,6
12/19/2020,37214,14
12/19/2020,37215,12
12/19/2020,37216,19
12/19/2020,37217,14
12/19/2020,37218,4
12/19/2020,37220,1
12/19/2020,37221,20
12/20/2020,,17
12/20/2020,37013,33
12/20/2020,37072,15
12/20/2020,37076,27
12/20/2020,37080,2
12/20/2020,37115,15
12/20/2020,37138,10
12/20/2020,37189,3
12/20/2020,37201,1
12/20/2020,37203,17
12/20/2020,37204,9
12/20/2020,37205,15
12/20/2020,37206,10
12/20/2020,37207,16
12/20/2020,37208,8
12/20/2020,37209,20
12/20/2020,37210,6
12/20/2020,37211,38
12/20/2020,37212,4
12/20/2020,37214,17
12/20/2020,37215,16
12/20/2020,37216,12
12/20/2020,37217,6
12/20/2020,37218,9
12/20/2020,37219,1
12/20/2020,37220,2
12/20/2020,37221,29
12/20/2020,37228,4
12/21/2020,,65
12/21/2020,37013,149
12/21/2020,37072,34
12/21/2020,37076,47
12/21/2020,37080,10
12/21/2020,37115,41
12/21/2020,37138,43
12/21/2020,37189,9
12/21/2020,37201,3
12/21/2020,37203,36
12/21/2020,37204,17
12/21/2020,37205,25
12/21/2020,37206,31
12/21/2020,37207,50
12/21/2020,37208,25
12/21/2020,37209,63
12/21/2020,37210,20
12/21/2020,37211,89
12/21/2020,37212,16
12/21/2020,37214,54
12/21/2020,37215,24
12/21/2020,37216,25
12/21/2020,37217,42
12/21/2020,37218,22
12/21/2020,37219,2
12/21/2020,37220,12
12/21/2020,37221,50
12/21/2020,37228,2
12/22/2020,,49
12/22/2020,37013,98
12/22/2020,37027,2
12/22/2020,37072,38
12/22/2020,37076,45
12/22/2020,37080,7
12/22/2020,37115,41
12/22/2020,37138,35
12/22/2020,37189,5
12/22/2020,37201,2
12/22/2020,37203,25
12/22/2020,37204,14
12/22/2020,37205,27
12/22/2020,37206,28
12/22/2020,37207,32
12/22/2020,37208,21
12/22/2020,37209,28
12/22/2020,37210,23
12/22/2020,37211,65
12/22/2020,37212,16
12/22/2020,37214,29
12/22/2020,37215,21
12/22/2020,37216,20
12/22/2020,37217,28
12/22/2020,37218,21
12/22/2020,37219,8
12/22/2020,37220,6
12/22/2020,37221,47
12/22/2020,37228,3
12/23/2020,,34
12/23/2020,37013,76
12/23/2020,37072,25
12/23/2020,37076,32
12/23/2020,37080,12
12/23/2020,37115,36
12/23/2020,37138,30
12/23/2020,37189,3
12/23/2020,37203,11
12/23/2020,37204,12
12/23/2020,37205,29
12/23/2020,37206,24
12/23/2020,37207,44
12/23/2020,37208,18
12/23/2020,37209,35
12/23/2020,37210,19
12/23/2020,37211,67
12/23/2020,37212,8
12/23/2020,37214,41
12/23/2020,37215,14
12/23/2020,37216,24
12/23/2020,37217,24
12/23/2020,37218,19
12/23/2020,37219,2
12/23/2020,37220,9
12/23/2020,37221,36
12/23/2020,37228,3
12/24/2020,,31
12/24/2020,37013,31
12/24/2020,37069,1
12/24/2020,37072,24
12/24/2020,37076,28
12/24/2020,37080,3
12/24/2020,37115,15
12/24/2020,37138,12
12/24/2020,37201,1
12/24/2020,37203,9
12/24/2020,37204,10
12/24/2020,37205,21
12/24/2020,37206,6
12/24/2020,37207,9
12/24/2020,37208,12
12/24/2020,37209,14
12/24/2020,37210,11
12/24/2020,37211,39
12/24/2020,37212,4
12/24/2020,37214,16
12/24/2020,37215,11
12/24/2020,37216,16
12/24/2020,37217,11
12/24/2020,37218,10
12/24/2020,37219,1
12/24/2020,37220,5
12/24/2020,37221,25
12/24/2020,37228,1
12/25/2020,,9
12/25/2020,37013,7
12/25/2020,37027,1
12/25/2020,37072,2
12/25/2020,37076,5
12/25/2020,37115,5
12/25/2020,37138,4
12/25/2020,37189,3
12/25/2020,37203,1
12/25/2020,37204,2
12/25/2020,37205,2
12/25/2020,37206,1
12/25/2020,37207,2
12/25/2020,37208,4
12/25/2020,37210,2
12/25/2020,37211,7
12/25/2020,37212,1
12/25/2020,37214,1
12/25/2020,37215,1
12/25/2020,37216,2
12/25/2020,37217,2
12/25/2020,37218,1
12/25/2020,37221,2
12/25/2020,37228,1
12/26/2020,,32
12/26/2020,37013,45
12/26/2020,37027,2
12/26/2020,37072,14
12/26/2020,37076,25
12/26/2020,37080,10
12/26/2020,37115,14
12/26/2020,37138,27
12/26/2020,37189,2
12/26/2020,37201,3
12/26/2020,37203,14
12/26/2020,37204,5
12/26/2020,37205,21
12/26/2020,37206,9
12/26/2020,37207,9
12/26/2020,37208,9
12/26/2020,37209,24
12/26/2020,37210,3
12/26/2020,37211,37
12/26/2020,37212,5
12/26/2020,37214,8
12/26/2020,37215,23
12/26/2020,37216,10
12/26/2020,37217,15
12/26/2020,37218,6
12/26/2020,37220,4
12/26/2020,37221,16
12/26/2020,37228,4
12/27/2020,,15
12/27/2020,37013,52
12/27/2020,37072,13
12/27/2020,37076,16
12/27/2020,37080,3
12/27/2020,37115,16
12/27/2020,37138,17
12/27/2020,37189,1
12/27/2020,37201,1
12/27/2020,37203,15
12/27/2020,37204,7
12/27/2020,37205,27
12/27/2020,37206,11
12/27/2020,37207,21
12/27/2020,37208,4
12/27/2020,37209,29
12/27/2020,37210,7
12/27/2020,37211,47
12/27/2020,37212,4
12/27/2020,37214,12
12/27/2020,37215,14
12/27/2020,37216,13
12/27/2020,37217,9
12/27/2020,37218,7
12/27/2020,37219,1
12/27/2020,37220,10
12/27/2020,37221,20
12/27/2020,37228,3
12/28/2020,,106
12/28/2020,37013,179
12/28/2020,37027,3
12/28/2020,37072,59
12/28/2020,37076,61
12/28/2020,37080,10
12/28/2020,37115,52
12/28/2020,37138,39
12/28/2020,37189,2
12/28/2020,37201,2
12/28/2020,37203,35
12/28/2020,37204,22
12/28/2020,37205,42
12/28/2020,37206,49
12/28/2020,37207,66
12/28/2020,37208,25
12/28/2020,37209,72
12/28/2020,37210,26
12/28/2020,37211,107
12/28/2020,37212,18
12/28/2020,37213,1
12/28/2020,37214,64
12/28/2020,37215,30
12/28/2020,37216,31
12/28/2020,37217,58
12/28/2020,37218,29
12/28/2020,37219,11
12/28/2020,37220,7
12/28/2020,37221,64
12/28/2020,37228,3
12/29/2020,,85
12/29/2020,37013,159
12/29/2020,37027,3
12/29/2020,37069,2
12/29/2020,37072,38
12/29/2020,37076,48
12/29/2020,37080,7
12/29/2020,37115,59
12/29/2020,37138,38
12/29/2020,37189,2
12/29/2020,37201,4
12/29/2020,37203,23
12/29/2020,37204,19
12/29/2020,37205,47
12/29/2020,37206,34
12/29/2020,37207,59
12/29/2020,37208,24
12/29/2020,37209,59
12/29/2020,37210,32
12/29/2020,37211,95
12/29/2020,37212,16
12/29/2020,37214,37
12/29/2020,37215,31
12/29/2020,37216,30
12/29/2020,37217,42
12/29/2020,37218,24
12/29/2020,37219,5
12/29/2020,37220,6
12/29/2020,37221,59
12/29/2020,37228,3
12/30/2020,,61
12/30/2020,37013,143
12/30/2020,37069,1
12/30/2020,37072,40
12/30/2020,37076,58
12/30/2020,37080,7
12/30/2020,37115,49
12/30/2020,37138,37
12/30/2020,37189,8
12/30/2020,37201,5
12/30/2020,37203,22
12/30/2020,37204,17
12/30/2020,37205,28
12/30/2020,37206,28
12/30/2020,37207,44
12/30/2020,37208,18
12/30/2020,37209,53
12/30/2020,37210,16
12/30/2020,37211,101
12/30/2020,37212,23
12/30/2020,37213,1
12/30/2020,37214,31
12/30/2020,37215,23
12/30/2020,37216,23
12/30/2020,37217,38
12/30/2020,37218,20
12/30/2020,37219,4
12/30/2020,37220,14
12/30/2020,37221,58
12/30/2020,37228,2
12/31/2020,,23
12/31/2020,37013,62
12/31/2020,37027,2
12/31/2020,37072,29
12/31/2020,37076,22
12/31/2020,37080,7
12/31/2020,37115,29
12/31/2020,37138,19
12/31/2020,37189,2
12/31/2020,37201,3
12/31/2020,37203,11
12/31/2020,37204,12
12/31/2020,37205,21
12/31/2020,37206,21
12/31/2020,37207,20
12/31/2020,37208,9
12/31/2020,37209,20
12/31/2020,37210,12
12/31/2020,37211,45
12/31/2020,37212,8
12/31/2020,37214,24
12/31/2020,37215,9
12/31/2020,37216,10
12/31/2020,37217,8
12/31/2020,37218,4
12/31/2020,37220,4
12/31/2020,37221,31
12/31/2020,37228,1
1/1/2021,,6
1/1/2021,37013,13
1/1/2021,37072,14
1/1/2021,37076,16
1/1/2021,37080,1
1/1/2021,37115,10
1/1/2021,37138,7
1/1/2021,37189,1
1/1/2021,37203,6
1/1/2021,37204,3
1/1/2021,37205,7
1/1/2021,37206,12
1/1/2021,37207,10
1/1/2021,37208,6
1/1/2021,37209,7
1/1/2021,37210,2
1/1/2021,37211,20
1/1/2021,37212,1
1/1/2021,37214,4
1/1/2021,37215,5
1/1/2021,37216,7
1/1/2021,37217,6
1/1/2021,37218,6
1/1/2021,37219,1
1/1/2021,37221,7
1/2/2021,,15
1/2/2021,37013,62
1/2/2021,37072,13
1/2/2021,37076,21
1/2/2021,37080,3
1/2/2021,37115,15
1/2/2021,37138,26
1/2/2021,37189,2
1/2/2021,37201,1
1/2/2021,37203,11
1/2/2021,37204,6
1/2/2021,37205,20
1/2/2021,37206,12
1/2/2021,37207,22
1/2/2021,37208,13
1/2/2021,37209,22
1/2/2021,37210,6
1/2/2021,37211,53
1/2/2021,37212,8
1/2/2021,37214,22
1/2/2021,37215,11
1/2/2021,37216,11
1/2/2021,37217,12
1/2/2021,37218,10
1/2/2021,37219,1
1/2/2021,37220,5
1/2/2021,37221,34
1/2/2021,37228,3
1/3/2021,,12
1/3/2021,37013,47
1/3/2021,37072,14
1/3/2021,37076,33
1/3/2021,37080,2
1/3/2021,37115,23
1/3/2021,37138,9
1/3/2021,37203,6
1/3/2021,37204,5
1/3/2021,37205,10
1/3/2021,37206,17
1/3/2021,37207,19
1/3/2021,37208,3
1/3/2021,37209,27
1/3/2021,37210,7
1/3/2021,37211,50
1/3/2021,37212,4
1/3/2021,37213,3
1/3/2021,37214,15
1/3/2021,37215,16
1/3/2021,37216,11
1/3/2021,37217,8
1/3/2021,37218,7
1/3/2021,37220,7
1/3/2021,37221,52
1/3/2021,37228,1
1/4/2021,,74
1/4/2021,37013,215
1/4/2021,37072,50
1/4/2021,37076,58
1/4/2021,37080,6
1/4/2021,37115,82
1/4/2021,37138,38
1/4/2021,37189,5
1/4/2021,37201,3
1/4/2021,37203,37
1/4/2021,37204,24
1/4/2021,37205,48
1/4/2021,37206,51
1/4/2021,37207,55
1/4/2021,37208,23
1/4/2021,37209,73
1/4/2021,37210,22
1/4/2021,37211,126
1/4/2021,37212,18
1/4/2021,37213,2
1/4/2021,37214,66
1/4/2021,37215,41
1/4/2021,37216,30
1/4/2021,37217,68
1/4/2021,37218,24
1/4/2021,37219,4
1/4/2021,37220,10
1/4/2021,37221,65
1/4/2021,37228,6
1/5/2021,,47
1/5/2021,37013,167
1/5/2021,37072,45
1/5/2021,37076,53
1/5/2021,37080,9
1/5/2021,37115,44
1/5/2021,37138,34
1/5/2021,37189,5
1/5/2021,37201,2
1/5/2021,37203,30
1/5/2021,37204,15
1/5/2021,37205,27
1/5/2021,37206,32
1/5/2021,37207,37
1/5/2021,37208,22
1/5/2021,37209,47
1/5/2021,37210,15
1/5/2021,37211,98
1/5/2021,37212,15
1/5/2021,37214,41
1/5/2021,37215,39
1/5/2021,37216,23
1/5/2021,37217,35
1/5/2021,37218,22
1/5/2021,37220,7
1/5/2021,37221,55
1/5/2021,37228,5
1/6/2021,,39
1/6/2021,37013,142
1/6/2021,37027,1
1/6/2021,37072,30
1/6/2021,37076,40
1/6/2021,37080,10
1/6/2021,37115,41
1/6/2021,37138,26
1/6/2021,37189,3
1/6/2021,37201,1
1/6/2021,37203,20
1/6/2021,37204,13
1/6/2021,37205,27
1/6/2021,37206,28
1/6/2021,37207,37
1/6/2021,37208,16
1/6/2021,37209,45
1/6/2021,37210,23
1/6/2021,37211,87
1/6/2021,37212,23
1/6/2021,37214,31
1/6/2021,37215,23
1/6/2021,37216,14
1/6/2021,37217,27
1/6/2021,37218,22
1/6/2021,37219,5
1/6/2021,37220,5
1/6/2021,37221,32
1/6/2021,37228,3
1/7/2021,,47
1/7/2021,37013,127
1/7/2021,37072,26
1/7/2021,37076,40
1/7/2021,37115,35
1/7/2021,37138,14
1/7/2021,37189,1
1/7/2021,37201,2
1/7/2021,37203,34
1/7/2021,37204,10
1/7/2021,37205,18
1/7/2021,37206,21
1/7/2021,37207,36
1/7/2021,37208,18
1/7/2021,37209,42
1/7/2021,37210,14
1/7/2021,37211,52
1/7/2021,37212,4
1/7/2021,37213,1
1/7/2021,37214,23
1/7/2021,37215,19
1/7/2021,37216,12
1/7/2021,37217,42
1/7/2021,37218,15
1/7/2021,37219,3
1/7/2021,37220,9
1/7/2021,37221,26
1/7/2021,37228,2
1/8/2021,,32
1/8/2021,37013,129
1/8/2021,37027,1
1/8/2021,37072,31
1/8/2021,37076,35
1/8/2021,37080,3
1/8/2021,37115,35
1/8/2021,37138,25
1/8/2021,37189,6
1/8/2021,37201,1
1/8/2021,37203,23
1/8/2021,37204,9
1/8/2021,37205,31
1/8/2021,37206,20
1/8/2021,37207,31
1/8/2021,37208,13
1/8/2021,37209,39
1/8/2021,37210,13
1/8/2021,37211,53
1/8/2021,37212,11
1/8/2021,37213,2
1/8/2021,37214,28
1/8/2021,37215,18
1/8/2021,37216,19
1/8/2021,37217,29
1/8/2021,37218,14
1/8/2021,37219,2
1/8/2021,37220,2
1/8/2021,37221,28
1/9/2021,,11
1/9/2021,37013,38
1/9/2021,37072,6
1/9/2021,37076,17
1/9/2021,37080,1
1/9/2021,37115,13
1/9/2021,37138,9
1/9/2021,37189,3
1/9/2021,37201,1
1/9/2021,37203,8
1/9/2021,37204,7
1/9/2021,37205,15
1/9/2021,37206,13
1/9/2021,37207,12
1/9/2021,37208,9
1/9/2021,37209,20
1/9/2021,37210,8
1/9/2021,37211,27
1/9/2021,37212,4
1/9/2021,37214,14
1/9/2021,37215,7
1/9/2021,37216,5
1/9/2021,37217,8
1/9/2021,37218,7
1/9/2021,37219,1
1/9/2021,37221,14
1/10/2021,,6
1/10/2021,37013,42
1/10/2021,37027,1
1/10/2021,37069,1
1/10/2021,37072,12
1/10/2021,37076,21
1/10/2021,37115,9
1/10/2021,37138,7
1/10/2021,37203,11
1/10/2021,37205,4
1/10/2021,37206,6
1/10/2021,37207,9
1/10/2021,37208,3
1/10/2021,37209,16
1/10/2021,37210,7
1/10/2021,37211,29
1/10/2021,37212,5
1/10/2021,37214,9
1/10/2021,37215,8
1/10/2021,37216,5
1/10/2021,37217,8
1/10/2021,37218,7
1/10/2021,37219,1
1/10/2021,37220,3
1/10/2021,37221,23
1/10/2021,37228,1
1/11/2021,,55
1/11/2021,37013,60
1/11/2021,37072,19
1/11/2021,37076,31
1/11/2021,37080,3
1/11/2021,37115,26
1/11/2021,37138,13
1/11/2021,37189,2
1/11/2021,37201,2
1/11/2021,37203,19
1/11/2021,37204,12
1/11/2021,37205,30
1/11/2021,37206,9
1/11/2021,37207,23
1/11/2021,37208,12
1/11/2021,37209,39
1/11/2021,37210,9
1/11/2021,37211,50
1/11/2021,37212,15
1/11/2021,37213,2
1/11/2021,37214,17
1/11/2021,37215,20
1/11/2021,37216,13
1/11/2021,37217,11
1/11/2021,37218,5
1/11/2021,37219,3
1/11/2021,37220,2
1/11/2021,37221,27
1/11/2021,37228,1
1/12/2021,,41
1/12/2021,37013,59
1/12/2021,37072,20
1/12/2021,37076,22
1/12/2021,37080,2
1/12/2021,37115,26
1/12/2021,37138,13
1/12/2021,37189,2
1/12/2021,37201,2
1/12/2021,37203,9
1/12/2021,37204,13
1/12/2021,37205,21
1/12/2021,37206,17
1/12/2021,37207,29
1/12/2021,37208,12
1/12/2021,37209,30
1/12/2021,37210,8
1/12/2021,37211,56
1/12/2021,37212,6
1/12/2021,37214,19
1/12/2021,37215,19
1/12/2021,37216,10
1/12/2021,37217,20
1/12/2021,37218,8
1/12/2021,37219,2
1/12/2021,37220,3
1/12/2021,37221,29
1/12/2021,37228,2
1/13/2021,,26
1/13/2021,37013,115
1/13/2021,37072,20
1/13/2021,37076,36
1/13/2021,37080,2
1/13/2021,37115,46
1/13/2021,37138,10
1/13/2021,37189,2
1/13/2021,37201,1
1/13/2021,37203,20
1/13/2021,37204,17
1/13/2021,37205,21
1/13/2021,37206,21
1/13/2021,37207,22
1/13/2021,37208,22
1/13/2021,37209,33
1/13/2021,37210,15
1/13/2021,37211,62
1/13/2021,37212,17
1/13/2021,37213,1
1/13/2021,37214,28
1/13/2021,37215,9
1/13/2021,37216,20
1/13/2021,37217,36
1/13/2021,37218,12
1/13/2021,37219,2
1/13/2021,37220,5
1/13/2021,37221,25
