Category,Year,County,Value,LastReportedDate,
Number of Projects,2014,Wayne,14.0000,2018-07-26
Number of Projects,2014,Weakley,3.0000,2018-07-26
Number of Projects,2014,White,9.0000,2018-07-26
Number of Projects,2014,Williamson,12.0000,2018-07-26
Number of Projects,2014,Wilson,16.0000,2018-07-26
Number of Projects,2015,Anderson,7.0000,2018-07-26
Number of Projects,2015,Bedford,23.0000,2018-07-26
Number of Projects,2015,Benton,14.0000,2018-07-26
Number of Projects,2015,Bledsoe,10.0000,2018-07-26
Number of Projects,2015,Blount,29.0000,2018-07-26
Number of Projects,2015,Bradley,12.0000,2018-07-26
Number of Projects,2015,Campbell,7.0000,2018-07-26
Number of Projects,2015,Cannon,10.0000,2018-07-26
Number of Projects,2015,Carroll,14.0000,2018-07-26
Number of Projects,2015,Carter,4.0000,2018-07-26
Number of Projects,2015,Cheatham,22.0000,2018-07-26
Number of Projects,2015,Chester,12.0000,2018-07-26
Number of Projects,2015,Claiborne,23.0000,2018-07-26
Number of Projects,2015,Clay,20.0000,2018-07-26
Number of Projects,2015,Cocke,19.0000,2018-07-26
Number of Projects,2015,Coffee,36.0000,2018-07-26
Number of Projects,2015,Crockett,4.0000,2018-07-26
Number of Projects,2015,Cumberland,13.0000,2018-07-26
Number of Projects,2015,Davidson,9.0000,2018-07-26
Number of Projects,2015,Decatur,8.0000,2018-07-26
Number of Projects,2015,DeKalb,11.0000,2018-07-26
Number of Projects,2015,Dickson,16.0000,2018-07-26
Number of Projects,2015,Dyer,12.0000,2018-07-26
Number of Projects,2015,Fayette,50.0000,2018-07-26
Number of Projects,2015,Fentress,24.0000,2018-07-26
Number of Projects,2015,Franklin,10.0000,2018-07-26
Number of Projects,2015,Gibson,37.0000,2018-07-26
Number of Projects,2015,Giles,24.0000,2018-07-26
Number of Projects,2015,Grainger,44.0000,2018-07-26
Number of Projects,2015,Greene,16.0000,2018-07-26
Number of Projects,2015,Grundy,8.0000,2018-07-26
Number of Projects,2015,Hamblen,22.0000,2018-07-26
Number of Projects,2015,Hamilton,17.0000,2018-07-26
Number of Projects,2015,Hancock,7.0000,2018-07-26
Number of Projects,2015,Hardeman,28.0000,2018-07-26
Number of Projects,2015,Hardin,20.0000,2018-07-26
Number of Projects,2015,Hawkins,12.0000,2018-07-26
Number of Projects,2015,Haywood,28.0000,2018-07-26
Number of Projects,2015,Henderson,17.0000,2018-07-26
Number of Projects,2015,Henry,16.0000,2018-07-26
Number of Projects,2015,Hickman,12.0000,2018-07-26
Number of Projects,2015,Houston,7.0000,2018-07-26
Number of Projects,2015,Humphreys,16.0000,2018-07-26
Number of Projects,2015,Jackson,12.0000,2018-07-26
Number of Projects,2015,Jefferson,30.0000,2018-07-26
Number of Projects,2015,Johnson,3.0000,2018-07-26
Number of Projects,2015,Knox,20.0000,2018-07-26
Number of Projects,2015,Lake,5.0000,2018-07-26
Number of Projects,2015,Lauderdale,29.0000,2018-07-26
Number of Projects,2015,Lawrence,21.0000,2018-07-26
Number of Projects,2015,Lewis,13.0000,2018-07-26
Number of Projects,2015,Lincoln,36.0000,2018-07-26
Number of Projects,2015,Loudon,28.0000,2018-07-26
Number of Projects,2015,Macon,30.0000,2018-07-26
Number of Projects,2015,Madison,16.0000,2018-07-26
Number of Projects,2015,Marion,3.0000,2018-07-26
Number of Projects,2015,Marshall,15.0000,2018-07-26
Number of Projects,2015,Maury,18.0000,2018-07-26
Number of Projects,2015,McMinn,11.0000,2018-07-26
Number of Projects,2015,McNairy,11.0000,2018-07-26
Number of Projects,2015,Meigs,9.0000,2018-07-26
Number of Projects,2015,Monroe,19.0000,2018-07-26
Number of Projects,2015,Montgomery,13.0000,2018-07-26
Number of Projects,2015,Moore,14.0000,2018-07-26
Number of Projects,2015,Morgan,15.0000,2018-07-26
Number of Projects,2015,Obion,27.0000,2018-07-26
Number of Projects,2015,Overton,22.0000,2018-07-26
Number of Projects,2015,Perry,10.0000,2018-07-26
Number of Projects,2015,Pickett,13.0000,2018-07-26
Number of Projects,2015,Polk,6.0000,2018-07-26
Number of Projects,2015,Putnam,21.0000,2018-07-26
Number of Projects,2015,Rhea,16.0000,2018-07-26
Number of Projects,2015,Roane,28.0000,2018-07-26
Number of Projects,2015,Robertson,28.0000,2018-07-26
Number of Projects,2015,Rutherford,4.0000,2018-07-26
Number of Projects,2015,Scott,7.0000,2018-07-26
Number of Projects,2015,Sequatchie,3.0000,2018-07-26
Number of Projects,2015,Sevier,8.0000,2018-07-26
Number of Projects,2015,Shelby,7.0000,2018-07-26
