County,Date,Value,LastReportedDate,
Haywood,2018-05-31,789838.5600,2018-10-17
Henderson,2018-05-31,1656613.1200,2018-10-17
Henderson,2018-06-30,1745130.0400,2018-11-29
Henderson,2017-10-31,1707005.6100,2018-04-16
Henderson,2017-11-30,1546855.2000,2018-04-16
Henderson,2017-12-31,1694215.1100,2018-04-16
Henderson,2017-07-31,1791140.2200,2018-04-16
Henderson,2017-08-31,1690155.1200,2018-04-16
Henderson,2017-09-30,1724558.7200,2018-04-16
Henderson,2018-01-31,1834811.1800,2018-04-16
Henderson,2018-02-28,1370731.3400,2018-04-16
Henderson,2018-03-31,1516685.4900,2018-06-25
Henderson,2018-04-30,1796157.8600,2018-05-22
Henry,2018-04-30,2643332.3100,2018-05-22
Henry,2018-03-31,2319127.8300,2018-06-25
Henry,2018-01-31,2734101.1800,2018-04-16
Henry,2018-02-28,2125479.6400,2018-04-16
Henry,2017-09-30,2623143.7100,2018-04-16
Henry,2017-07-31,2917543.9500,2018-04-16
Henry,2017-08-31,2655520.9500,2018-04-16
Henry,2017-12-31,2460416.3300,2018-04-16
Henry,2017-10-31,2736254.1800,2018-04-16
Henry,2017-11-30,2519438.8500,2018-04-16
Henry,2018-06-30,2822193.5800,2018-11-29
Henry,2018-05-31,2702314.2200,2018-10-17
Hickman,2018-05-31,608969.7700,2018-10-17
Hickman,2018-06-30,646699.0800,2018-11-29
Hickman,2017-10-31,644234.7000,2018-04-16
Hickman,2017-12-31,574192.6000,2018-04-16
Hickman,2017-11-30,606746.8900,2018-04-16
Hickman,2017-07-31,693688.7600,2018-04-16
Hickman,2017-09-30,636950.0600,2018-04-16
Hickman,2017-08-31,650349.0900,2018-04-16
Hickman,2018-01-31,669295.3000,2018-04-16
Hickman,2018-03-31,537347.5700,2018-06-25
Hickman,2018-02-28,566270.4500,2018-04-16
Hickman,2018-04-30,704417.8900,2018-05-22
Houston,2018-04-30,240859.2500,2018-05-22
Houston,2018-02-28,199408.5400,2018-04-16
Houston,2018-03-31,202722.3900,2018-06-25
Houston,2018-01-31,209144.2300,2018-04-16
Houston,2017-09-30,212886.8900,2018-04-16
Houston,2017-08-31,209478.9500,2018-04-16
Houston,2017-07-31,216033.1700,2018-04-16
Houston,2017-11-30,189381.7000,2018-04-16
Houston,2017-12-31,197739.0000,2018-04-16
Houston,2017-10-31,213683.1700,2018-04-16
Houston,2018-06-30,232132.7600,2018-11-29
Houston,2018-05-31,211439.1000,2018-10-17
Humphreys,2018-05-31,902081.3700,2018-10-17
Humphreys,2018-06-30,931594.4300,2018-11-29
Humphreys,2017-10-31,977128.8500,2018-04-16
Humphreys,2017-12-31,936500.7200,2018-04-16
Humphreys,2017-11-30,1016030.5600,2018-04-16
Humphreys,2017-07-31,1622474.7400,2018-04-16
Humphreys,2017-08-31,932334.3400,2018-04-16
Humphreys,2017-09-30,1055634.6400,2018-04-16
Humphreys,2018-01-31,1502749.4900,2018-04-16
Humphreys,2018-03-31,829773.0800,2018-06-25
Humphreys,2018-02-28,717716.4800,2018-04-16
Humphreys,2018-04-30,960961.4500,2018-05-22
Jackson,2018-03-31,169956.1700,2018-06-25
Jackson,2018-04-30,192134.4700,2018-05-22
Jackson,2018-02-28,137882.2000,2018-04-16
Jackson,2017-09-30,203961.0000,2018-04-16
Jackson,2018-01-31,172241.2200,2018-04-16
Jackson,2017-08-31,185866.4700,2018-04-16
Jackson,2017-07-31,208123.4400,2018-04-16
Jackson,2017-11-30,169962.9500,2018-04-16
Jackson,2017-12-31,151399.9200,2018-04-16
Jackson,2017-10-31,183584.6900,2018-04-16
Jackson,2018-06-30,179016.8100,2018-11-29
Jackson,2018-05-31,203927.7900,2018-10-17
Jefferson,2018-05-31,2720422.4900,2018-10-17
Jefferson,2018-06-30,2942492.5800,2018-11-29
Jefferson,2017-11-30,2543998.6400,2018-04-16
Jefferson,2017-10-31,2732205.7100,2018-04-16
Jefferson,2017-12-31,2486594.5400,2018-04-16
Jefferson,2017-08-31,2363294.7000,2018-04-16
Jefferson,2017-07-31,2904433.7000,2018-04-16
